종목코드,종목명,시장구분,업종명,시가총액
014710,사조씨푸드,KOSPI,음식료품,94013244780
014790,HL D&I,KOSPI,건설업,106761254820
014820,동원시스템즈,KOSPI,화학,1179945177400
014825,동원시스템즈우,KOSPI,화학,7804480050
014830,유니드,KOSPI,화학,424328520000
014910,성문전자,KOSPI,전기전자,51128925850
014915,성문전자우,KOSPI,전기전자,5004000000
014940,오리엔탈정공,KOSDAQ,기계·장비,154722579095
014970,삼륭물산,KOSDAQ,종이·목재,72524375000
014990,인디에프,KOSPI,섬유의복,75804330640
015020,이스타코,KOSPI,서비스업,37238040400
015230,대창단조,KOSPI,운수장비,194862608600
015260,에이엔피,KOSPI,전기전자,83217676345
015360,예스코홀딩스,KOSPI,서비스업,199200000000
015540,쎌마테라퓨틱스,KOSPI,서비스업,400989543110
015590,큐로,KOSPI,기계,232367696190
015710,코콤,KOSDAQ,통신장비,98696715000
015750,성우하이텍,KOSDAQ,운송장비·부품,804000000000
015760,한국전력,KOSPI,전기가스업,12409165608410
015860,일진홀딩스,KOSPI,기타금융,229465795950
015890,태경산업,KOSPI,화학,220384775000
016090,대현,KOSPI,섬유의복,98528139750
016100,리더스코스메틱,KOSDAQ,화학,64179003840
016250,SGC이테크건설,KOSDAQ,건설,83832655650
016360,삼성증권,KOSPI,증권,3268380000000
016380,KG스틸,KOSPI,철강금속,912081140640
016450,한세예스24홀딩스,KOSPI,섬유의복,194000000000
016580,환인제약,KOSPI,의약품,295927113700
016590,신대양제지,KOSPI,종이목재,228488639400
016600,큐캐피탈,KOSDAQ,금융,75220281264
016610,DB금융투자,KOSPI,증권,179760457415
016670,디모아,KOSDAQ,유통,42576654032
016710,대성홀딩스,KOSPI,서비스업,299585726580
016740,두올,KOSPI,운수장비,151610727800
016790,카나리아바이오,KOSDAQ,음식료·담배,1579365429100
016800,퍼시스,KOSPI,기타제조업,339250000000
016880,웅진,KOSPI,서비스업,116853390960
016920,카스,KOSDAQ,유통,43767324776
017000,신원종합개발,KOSDAQ,건설,54373005820
017040,광명전기,KOSPI,전기전자,113111175150
017180,명문제약,KOSPI,의약품,92013860340
017250,인터엠,KOSDAQ,일반전기전자,33420201596
017370,우신시스템,KOSPI,기계,63549767380
017390,서울가스,KOSPI,전기가스업,405500000000
017480,삼현철강,KOSDAQ,금속,83539374800
017510,세명전기,KOSDAQ,금속,51760170000
017550,수산중공업,KOSPI,기계,146569717545
017650,대림제지,KOSDAQ,종이·목재,81810000000
017670,SK텔레콤,KOSPI,통신업,10733765713200
017800,현대엘리베이,KOSPI,기계,1573468496250
017810,풀무원,KOSPI,음식료품,405221361460
017890,한국알콜,KOSDAQ,화학,226644422400
017900,광전자,KOSPI,전기전자,176438758335
017940,E1,KOSPI,유통업,348488000000
017960,한국카본,KOSPI,기계,499833807090
018000,유니슨,KOSDAQ,기계·장비,211366831767
018120,진로발효,KOSDAQ,음식료·담배,111632083200
018250,애경산업,KOSPI,화학,581018570000
018260,삼성에스디에스,KOSPI,서비스업,9710913900000
018290,브이티지엠피,KOSDAQ,화학,246214996020
018310,삼목에스폼,KOSDAQ,금속,229026000000
018470,조일알미늄,KOSPI,철강금속,349503549960
018500,동원금속,KOSPI,운수장비,66064720329
018620,우진비앤지,KOSDAQ,제약,45645082940
018670,SK가스,KOSPI,유통업,1172240988000
018680,서울제약,KOSDAQ,제약,52641825285
018700,바른손,KOSDAQ,유통,83233824090
018880,한온시스템,KOSPI,기계,5049748000000
019010,베뉴지,KOSDAQ,유통,105076000000
019170,신풍제약,KOSPI,의약품,912401527800
019175,신풍제약우,KOSPI,의약품,66330000000
019180,티에이치엔,KOSPI,전기전자,63630000000
019210,와이지-원,KOSDAQ,금속,206984754630
019440,세아특수강,KOSPI,철강금속,138919700000
019490,하이트론,KOSPI,전기전자,23739723280
019540,일지테크,KOSDAQ,운송장비·부품,58445887500
019550,SBI인베스트먼트,KOSDAQ,금융,179083565375
019570,리더스 기술투자,KOSDAQ,금융,45972646260
019590,엠벤처투자,KOSDAQ,금융,90662502216
019660,글로본,KOSDAQ,유통,68746514096
019680,대교,KOSPI,서비스업,249873407500
019685,대교우B,KOSPI,서비스업,33783535610
019770,서연탑메탈,KOSDAQ,기계·장비,52599750000
019990,에너토크,KOSDAQ,기계·장비,86243817920
020000,한섬,KOSPI,섬유의복,581268000000
020120,키다리스튜디오,KOSPI,서비스업,260274192640
020150,롯데에너지머티리얼즈,KOSPI,전기전자,2702094931000
020180,대신정보통신,KOSDAQ,컴퓨터서비스,43463102865
020400,대동금속,KOSDAQ,금속,30934910200
020560,아시아나항공,KOSPI,운수창고업,918241167760
020710,시공테크,KOSDAQ,기타서비스,89012986800
020760,일진디스플,KOSPI,전기전자,70934421357
021040,대호특수강,KOSDAQ,금속,40112023280
021045,대호특수강우,KOSDAQ,금속,3712152500
021050,서원,KOSPI,철강금속,72493698930
021080,에이티넘인베스트,KOSDAQ,금융,121680000000
021240,코웨이,KOSPI,서비스업,3546071692950
021320,KCC건설,KOSDAQ,건설,122622000000
021650,한국큐빅,KOSDAQ,화학,54038610715
021820,세원정공,KOSPI,운수장비,91400000000
021880,메이슨캐피탈,KOSDAQ,금융,59960656752
022100,포스코DX,KOSDAQ,기타서비스,1731675563310
022220,TKG애강,KOSDAQ,화학,78209814290
023000,삼원강재,KOSPI,운수장비,128600000000
023150,MH에탄올,KOSPI,음식료품,55560300780
023160,태광,KOSDAQ,금속,475145000000
023350,한국종합기술,KOSPI,서비스업,76650000000
023410,유진기업,KOSDAQ,비금속,275999780910
023440,제이스코홀딩스,KOSDAQ,금속,114617923405
023450,동남합성,KOSPI,화학,138250000000
023460,CNH,KOSDAQ,금융,79050000000
023530,롯데쇼핑,KOSPI,유통업,2265929275500
023590,다우기술,KOSPI,서비스업,863682377250
023600,삼보판지,KOSDAQ,종이·목재,158951100000
023760,한국캐피탈,KOSDAQ,금융,218717436168
023770,플레이위드,KOSDAQ,디지털컨텐츠,60491058000
023790,동일철강,KOSDAQ,금속,32368503150
023800,인지컨트롤스,KOSPI,운수장비,145444612400
023810,인팩,KOSPI,운수장비,94600000000
023900,풍국주정,KOSDAQ,음식료·담배,167076000000
023910,대한약품,KOSDAQ,제약,169500000000
023960,에쓰씨엔지니어링,KOSPI,건설업,69998555200
024060,흥구석유,KOSDAQ,유통,85200000000
024070,WISCOM,KOSPI,화학,45826049620
024090,디씨엠,KOSPI,철강금속,155610000000
024110,기업은행,KOSPI,은행,8165640898560
024120,KB오토시스,KOSDAQ,운송장비·부품,67160000000
024720,한국콜마홀딩스,KOSPI,기타금융,266204383270
024740,한일단조,KOSDAQ,운송장비·부품,91750487840
024800,유성티엔에스,KOSDAQ,운송,90406421280
024810,이화전기,KOSDAQ,IT부품,181597539712
024830,세원물산,KOSDAQ,운송장비·부품,70975000000
024840,KBI메탈,KOSDAQ,금속,64647415155
024850,HLB이노베이션,KOSDAQ,반도체,323890214970
024880,케이피에프,KOSDAQ,금속,111724098980
024890,대원화성,KOSPI,화학,122097489920
024900,덕양산업,KOSPI,운수장비,312949457800
024910,경창산업,KOSDAQ,운송장비·부품,139873214525
024940,PN풍년,KOSDAQ,유통,69100000000
024950,삼천리자전거,KOSDAQ,유통,88800230130
025000,KPX케미칼,KOSPI,화학,225302000000
025320,시노펙스,KOSDAQ,IT부품,239860298780
025440,DH오토웨어,KOSDAQ,일반전기전자,82650000000
025530,SJM홀딩스,KOSPI,유통업,82435724160
025540,한국단자,KOSPI,전기전자,635315000000
025550,한국선재,KOSDAQ,금속,105200471200
025560,미래산업,KOSPI,의료정밀,101804341000
025620,제이준코스메틱,KOSPI,화학,32066648900
025750,한솔홈데코,KOSPI,종이목재,86124144281
025770,한국정보통신,KOSDAQ,통신서비스,402525913250
025820,이구산업,KOSPI,철강금속,148816900000
025860,남해화학,KOSPI,화학,434193087820
025870,신라에스지,KOSDAQ,유통,36520000000
025880,케이씨피드,KOSDAQ,음식료·담배,46219347370
025890,한국주강,KOSPI,기계,37320554700
025900,동화기업,KOSDAQ,종이·목재,978045565200
025950,동신건설,KOSDAQ,건설,104832000000
025980,아난티,KOSDAQ,숙박·음식,531243541030
026040,제이에스티나,KOSDAQ,기타제조,48768699450
026150,특수건설,KOSDAQ,건설,141949817790
026890,스틱인베스트먼트,KOSPI,기타금융,241316633250
026910,광진실업,KOSDAQ,금속,31450538550
026940,부국철강,KOSPI,철강금속,74200000000
026960,동서,KOSPI,유통업,2013940000000
027040,서울전자통신,KOSDAQ,IT부품,40779064342
027050,코리아나,KOSDAQ,화학,121200000000
027360,아주IB투자,KOSDAQ,금융,292391553520
027410,BGF,KOSPI,기타금융,392438843100
027580,상보,KOSDAQ,화학,96110397096
027710,팜스토리,KOSDAQ,음식료·담배,231746528000
027740,마니커,KOSPI,음식료품,88090073236
027830,대성창투,KOSDAQ,금융,82000000000
027970,세하,KOSPI,종이목재,76386097019
028050,삼성엔지니어링,KOSPI,서비스업,5566400000000
028080,휴맥스홀딩스,KOSDAQ,컴퓨터서비스,91690018740
028100,동아지질,KOSPI,건설업,190834932680
028260,삼성물산,KOSPI,유통업,20340847032000
02826K,삼성물산우B,KOSPI,유통업,161928787500
028300,HLB,KOSDAQ,제약,4665187027750
028670,팬오션,KOSPI,운수창고업,2523168096640
029460,케이씨,KOSPI,의료정밀,270403177800
029480,광무,KOSDAQ,통신장비,172652929760
029530,신도리코,KOSPI,전기전자,365905052700
029780,삼성카드,KOSPI,기타금융,3493145563650
029960,코엔텍,KOSDAQ,기타서비스,373500000000
030000,제일기획,KOSPI,서비스업,2116758540000
030190,NICE평가정보,KOSDAQ,기타서비스,644184240200
030200,KT,KOSPI,통신업,7990021324800
030210,다올투자증권,KOSPI,증권,228721203030
030350,드래곤플라이,KOSDAQ,디지털컨텐츠,46109352981
030520,한글과컴퓨터,KOSDAQ,소프트웨어,374919185760
030530,원익홀딩스,KOSDAQ,기계·장비,289256238845
030610,교보증권,KOSPI,증권,349774331360
030720,동원수산,KOSPI,"농업, 임업 및 어업",40022723000
030790,비케이탑스,KOSPI,서비스업,19208323080
030960,양지사,KOSDAQ,출판·매체복제,279330400000
031310,아이즈비전,KOSDAQ,통신장비,49648669840
031330,에스에이엠티,KOSDAQ,유통,318984263730
031430,신세계인터내셔날,KOSPI,유통업,645813000000
031440,신세계푸드,KOSPI,서비스업,166903888000
031510,오스템,KOSDAQ,운송장비·부품,45836000000
031820,콤텍시스템,KOSPI,서비스업,114151532438
031860,엔에스엔,KOSDAQ,유통,80186656080
031980,피에스케이홀딩스,KOSDAQ,반도체,228561387000
032080,아즈텍WB,KOSDAQ,섬유·의류,40102260114
032190,다우데이타,KOSDAQ,유통,587522000000
032280,삼일,KOSDAQ,운송,36480577500
032300,한국파마,KOSDAQ,제약,215407344750
032350,롯데관광개발,KOSPI,서비스업,819503141490
032500,케이엠더블유,KOSDAQ,통신장비,749827226890
032540,TJ미디어,KOSDAQ,일반전기전자,109223814560
032560,황금에스티,KOSPI,철강금속,136340000000
032580,피델릭스,KOSDAQ,반도체,64276204160
032620,유비케어,KOSDAQ,소프트웨어,317358605120
032640,LG유플러스,KOSPI,통신업,4837653879880
032680,소프트센,KOSDAQ,컴퓨터서비스,66168525844
032685,소프트센우,KOSDAQ,컴퓨터서비스,4085704480
032750,삼진,KOSDAQ,일반전기전자,51850658380
032790,엠젠솔루션,KOSDAQ,정보기기,102183307750
032800,판타지오,KOSDAQ,오락·문화,59068394550
032820,우리기술,KOSDAQ,일반전기전자,233558675460
032830,삼성생명,KOSPI,보험,13380000000000
032850,비트컴퓨터,KOSDAQ,소프트웨어,117027982720
032860,휴먼엔,KOSDAQ,기타서비스,65288375880
032940,원익,KOSDAQ,유통,70680698550
032960,동일기연,KOSDAQ,IT부품,52643742870
032980,바이온,KOSDAQ,유통,50975743640
033050,제이엠아이,KOSDAQ,출판·매체복제,41864454470
033100,제룡전기,KOSDAQ,IT부품,270169719380
033130,디지틀조선,KOSDAQ,디지털컨텐츠,80168976720
033160,엠케이전자,KOSDAQ,반도체,306942664210
033170,시그네틱스,KOSDAQ,반도체,141108813074
033180,KH 필룩스,KOSPI,전기전자,84294994836
033200,모아텍,KOSDAQ,IT부품,75095409400
033230,인성정보,KOSDAQ,컴퓨터서비스,160979134900
033240,자화전자,KOSPI,전기전자,780137658600
033250,체시스,KOSPI,운수장비,34880000000
033270,유나이티드제약,KOSPI,의약품,367132977200
033290,코웰패션,KOSDAQ,유통,402676064700
033310,엠투엔,KOSDAQ,금속,182548595275
033320,제이씨현시스템,KOSDAQ,유통,113922014720
033340,좋은사람들,KOSDAQ,섬유·의류,204565677380
033500,동성화인텍,KOSDAQ,화학,351792720720
033530,세종공업,KOSPI,운수장비,235087120450
033540,파라텍,KOSDAQ,기계·장비,66882296406
033560,블루콤,KOSDAQ,IT부품,69340500000
033640,네패스,KOSDAQ,반도체,457725159700
033780,KT&G,KOSPI,기타제조업,11422735750400
033790,스카이문스테크놀로지,KOSDAQ,디지털컨텐츠,28876547700
033830,티비씨,KOSDAQ,방송서비스,104400000000
033920,무학,KOSPI,음식료품,163875000000
034020,두산에너빌리티,KOSPI,기계,10530825240240
034120,SBS,KOSPI,서비스업,612374126100
034220,LG디스플레이,KOSPI,전기전자,5707160415000
034230,파라다이스,KOSDAQ,오락·문화,1314587794260
034300,신세계건설,KOSPI,건설업,71520000000
034310,NICE,KOSPI,서비스업,461406414000
034590,인천도시가스,KOSPI,전기가스업,113962341700
034730,SK,KOSPI,기타금융,12414436598400
03473K,SK우,KOSPI,기타금융,85033477000
034810,해성산업,KOSDAQ,금융,308313435790
03481K,해성산업1우,KOSDAQ,금융,15833710800
034830,한국토지신탁,KOSPI,기타금융,350455051240
034940,조아제약,KOSDAQ,제약,70943803830
034950,한국기업평가,KOSDAQ,기타서비스,336906138800
035000,지투알,KOSPI,서비스업,102386587620
035080,그래디언트,KOSDAQ,유통,303408991360
035150,백산,KOSPI,화학,179708100000
035200,프럼파스트,KOSDAQ,화학,36003183000
035250,강원랜드,KOSPI,서비스업,3878741265000
035290,골드앤에스,KOSDAQ,출판·매체복제,144461254040
035420,NAVER,KOSPI,서비스업,33548037882500
035460,기산텔레콤,KOSDAQ,통신장비,46866148100
035510,신세계 I&C,KOSPI,서비스업,254560000000
035600,KG이니시스,KOSDAQ,소프트웨어,343224538200
035610,솔본,KOSDAQ,기타서비스,129209835825
035620,바른손이앤에이,KOSDAQ,오락·문화,61561611225
035720,카카오,KOSPI,서비스업,25393578896400
035760,CJ ENM,KOSDAQ,방송서비스,1664422788600
035810,이지홀딩스,KOSDAQ,음식료·담배,209118162450
035890,서희건설,KOSDAQ,건설,332992454193
035900,JYP Ent.,KOSDAQ,오락·문화,4568527220400
036000,예림당,KOSDAQ,출판·매체복제,46989925080
036010,아비코전자,KOSDAQ,일반전기전자,212819873340
036030,케이티알파,KOSDAQ,유통,286272612720
036090,위지트,KOSDAQ,기계·장비,80527389964
036120,SCI평가정보,KOSDAQ,기타서비스,141290000000
036170,클라우드에어,KOSDAQ,반도체,82475401344
036180,지더블유바이텍,KOSDAQ,유통,38435516430
036190,금화피에스시,KOSDAQ,건설,189900000000
036200,유니셈,KOSDAQ,반도체,255432977590
036420,콘텐트리중앙,KOSPI,서비스업,436291276200
036460,한국가스공사,KOSPI,전기가스업,2483219700000
036480,대성미생물,KOSDAQ,제약,46436000000
036530,SNT홀딩스,KOSPI,기타금융,268035885840
036540,SFA반도체,KOSDAQ,반도체,932489918010
036560,영풍정밀,KOSDAQ,기계·장비,204435000000
036570,엔씨소프트,KOSPI,서비스업,7014310029000
036580,팜스코,KOSPI,음식료품,149850007440
036620,감성코퍼레이션,KOSDAQ,유통,334004263320
036630,세종텔레콤,KOSDAQ,통신서비스,164700000000
036640,HRS,KOSDAQ,화학,98292348000
036670,KCI,KOSDAQ,화학,98725200000
036690,코맥스,KOSDAQ,통신장비,54712986720
036710,심텍홀딩스,KOSDAQ,IT부품,144808684275
036800,나이스정보통신,KOSDAQ,통신서비스,230000000000
036810,에프에스티,KOSDAQ,반도체,511284541500
036830,솔브레인홀딩스,KOSDAQ,기타서비스,620536057600
036890,진성티이씨,KOSDAQ,기계·장비,249103529440
036930,주성엔지니어링,KOSDAQ,반도체,808656793120
037030,파워넷,KOSDAQ,일반전기전자,73988577080
037070,파세코,KOSDAQ,일반전기전자,287000000000
037230,한국팩키지,KOSDAQ,종이·목재,75841832215
037270,YG PLUS,KOSPI,서비스업,416731223700
037330,인지디스플레,KOSDAQ,IT부품,94792083840
037350,성도이엔지,KOSDAQ,기타서비스,64200500000
037370,EG,KOSDAQ,화학,173361937200
037400,우리엔터프라이즈,KOSDAQ,유통,42245810406
037440,희림,KOSDAQ,기타서비스,128365219500
037460,삼지전자,KOSDAQ,통신장비,147029883220
037560,LG헬로비전,KOSPI,서비스업,340766206000
037710,광주신세계,KOSPI,유통업,269748741000
037760,쎄니트,KOSDAQ,금속,54944663704
037950,엘컴텍,KOSDAQ,IT부품,143560782300
038010,제일테크노스,KOSDAQ,금속,78840000000
038060,루멘스,KOSDAQ,반도체,78119384056
038070,서린바이오,KOSDAQ,유통,106061240440
038110,에코플라스틱,KOSDAQ,운송장비·부품,225176148300
038290,마크로젠,KOSDAQ,기타서비스,217912140000
038340,MIT,KOSDAQ,일반전기전자,30964113876
038390,레드캡투어,KOSDAQ,기타서비스,151003058400
038460,바이오스마트,KOSDAQ,정보기기,69233149620
038500,삼표시멘트,KOSDAQ,비금속,396592424550
038530,골드퍼시픽,KOSDAQ,유통,46008215500
038540,상상인,KOSDAQ,컴퓨터서비스,303199155240
038620,위즈코프,KOSDAQ,유통,56830681110
038680,에스넷,KOSDAQ,컴퓨터서비스,100508666500
038870,에코바이오,KOSDAQ,기타서비스,84753344660
038880,아이에이,KOSDAQ,반도체,187767948550
038950,파인디지털,KOSDAQ,통신장비,53810731550
039010,현대에이치티,KOSDAQ,통신장비,65895000000
039020,이건홀딩스,KOSDAQ,종이·목재,68770438905
039030,이오테크닉스,KOSDAQ,반도체,1134630555000
039130,하나투어,KOSPI,서비스업,846868968000
039200,오스코텍,KOSDAQ,제약,928513430550
039240,경남스틸,KOSDAQ,금속,89302489240
039290,인포뱅크,KOSDAQ,통신서비스,113717232240
039310,세중,KOSDAQ,소프트웨어,45485384170
039340,한국경제TV,KOSDAQ,방송서비스,131100000000
039420,케이엘넷,KOSDAQ,통신서비스,65338544650
039440,에스티아이,KOSDAQ,반도체,203732100000
039490,키움증권,KOSPI,증권,2501341540200
039560,다산네트웍스,KOSDAQ,통신장비,135307984925
039570,HDC랩스,KOSPI,건설업,223494944610
039610,화성밸브,KOSDAQ,기계·장비,65065000000
039740,한국정보공학,KOSDAQ,유통,30870828450
039830,오로라,KOSDAQ,기타서비스,82981881900
039840,디오,KOSDAQ,의료·정밀기기,475658562250
039860,나노엔텍,KOSDAQ,의료·정밀기기,135914668890
039980,리노스,KOSDAQ,컴퓨터서비스,42684068196
040160,누리플렉스,KOSDAQ,소프트웨어,80530973800
040300,YTN,KOSDAQ,방송서비스,267540000000
040350,큐로컴,KOSDAQ,컴퓨터서비스,68151648352
040420,정상제이엘에스,KOSDAQ,기타서비스,113819027520
040610,SG&G,KOSDAQ,운송,58527715532
040910,아이씨디,KOSDAQ,반도체,242263190430
041020,폴라리스오피스,KOSDAQ,소프트웨어,121330215120
041190,우리기술투자,KOSDAQ,금융,341880000000
041440,현대에버다임,KOSDAQ,기계·장비,140640160400
041460,한국전자인증,KOSDAQ,소프트웨어,97280000000
041510,에스엠,KOSDAQ,오락·문화,2428368811900
041520,이라이콤,KOSDAQ,IT부품,68866324500
041590,플래스크,KOSDAQ,건설,141654437823
041650,상신브레이크,KOSPI,운수장비,84812227500
041830,인바디,KOSDAQ,의료·정밀기기,376304005000
041910,에스텍파마,KOSDAQ,제약,90545781430
041920,메디아나,KOSDAQ,의료·정밀기기,78640000000
041930,동아화성,KOSDAQ,화학,153576000000
041960,코미팜,KOSDAQ,제약,494231245200
042000,카페24,KOSDAQ,인터넷,200000090220
042040,케이피엠테크,KOSDAQ,화학,94564318182
042110,에스씨디,KOSDAQ,일반전기전자,83755134412
042370,비츠로테크,KOSDAQ,금융,213792204000
042420,네오위즈홀딩스,KOSDAQ,디지털컨텐츠,243120971700
042500,링네트,KOSDAQ,컴퓨터서비스,76016546100
042510,라온시큐어,KOSDAQ,소프트웨어,90286851910
042520,한스바이오메드,KOSDAQ,제약,165141952320
042600,새로닉스,KOSDAQ,IT부품,601922160300
042660,대우조선해양,KOSPI,운수장비,2929035263700
042670,HD현대인프라코어,KOSPI,기계,1992042460940
042700,한미반도체,KOSPI,기계,2501620061400
042940,상지카일룸,KOSDAQ,건설,54655974620
043090,엑서지21,KOSDAQ,유통,93086432722
043100,솔고바이오,KOSDAQ,의료·정밀기기,32061157464
043150,바텍,KOSDAQ,의료·정밀기기,528811513600
043200,파루,KOSDAQ,IT부품,35450059120
043220,티에스넥스젠,KOSDAQ,기계·장비,88889321403
043260,성호전자,KOSDAQ,IT부품,91857260480
043340,에쎈테크,KOSDAQ,기계·장비,65088000000
043360,디지아이,KOSDAQ,정보기기,28755000000
043370,피에이치에이,KOSDAQ,운송장비·부품,221970000000
043590,웰킵스하이텍,KOSDAQ,반도체,46646303400
043610,지니뮤직,KOSDAQ,디지털컨텐츠,230427711670
043650,국순당,KOSDAQ,음식료·담배,113578813440
043710,서울리거,KOSDAQ,유통,44877798720
043910,자연과환경,KOSDAQ,비금속,95132700964
044060,조광ILI,KOSDAQ,기계·장비,70075958688
044180,KD,KOSDAQ,건설,23752123311
044340,위닉스,KOSDAQ,일반전기전자,200539828500
044380,주연테크,KOSPI,전기전자,46293808808
044450,KSS해운,KOSPI,운수창고업,192767098000
044480,블레이드 Ent,KOSDAQ,화학,37243885536
044490,태웅,KOSDAQ,금속,290507172120
044780,에이치케이,KOSDAQ,기계·장비,35623639975
044820,코스맥스비티아이,KOSPI,기타금융,84802622430
044960,이글벳,KOSDAQ,유통,74966366190
045060,오공,KOSDAQ,화학,56586193160
045100,한양이엔지,KOSDAQ,기타서비스,280620000000
045300,성우테크론,KOSDAQ,반도체,46511257280
045340,토탈소프트,KOSDAQ,소프트웨어,41206962600
045390,대아티아이,KOSDAQ,일반전기전자,228333741480
045510,정원엔시스,KOSDAQ,컴퓨터서비스,42645102608
045520,크린앤사이언스,KOSDAQ,기계·장비,52585000000
045660,에이텍,KOSDAQ,정보기기,80452400000
045970,코아시아,KOSDAQ,IT부품,256570041000
046070,코다코,KOSDAQ,운송장비·부품,60286933905
046120,오르비텍,KOSDAQ,기타서비스,108275296000
046140,SBS콘텐츠허브,KOSDAQ,오락·문화,138225294200
046210,파나진,KOSDAQ,의료·정밀기기,105247561500
046310,백금T&A,KOSDAQ,통신장비,53196396840
046390,삼화네트웍스,KOSDAQ,오락·문화,115055866445
046440,KG모빌리언스,KOSDAQ,소프트웨어,229070851200
046890,서울반도체,KOSDAQ,반도체,742227742000
046940,우원개발,KOSDAQ,건설,63712083750
046970,우리로,KOSDAQ,유통,44645140162
047040,대우건설,KOSPI,건설업,1774708664260
047050,포스코인터내셔널,KOSPI,유통업,5471198706800
047080,한빛소프트,KOSDAQ,디지털컨텐츠,74218862380
047310,파워로직스,KOSDAQ,IT부품,230276369580
047400,유니온머티리얼,KOSPI,비금속광물,206220000000
047560,이스트소프트,KOSDAQ,소프트웨어,172629017440
047770,코데즈컴바인,KOSDAQ,섬유·의류,87416410620
047810,한국항공우주,KOSPI,운수장비,5244160756600
047820,초록뱀미디어,KOSDAQ,오락·문화,152423168040
047920,HLB제약,KOSDAQ,기타서비스,444405060720
048260,오스템임플란트,KOSDAQ,의료·정밀기기,2928379744000
048410,현대바이오,KOSDAQ,화학,923325385600
048430,유라테크,KOSDAQ,일반전기전자,110592000000
048470,대동스틸,KOSDAQ,금속,41800000000
048530,인트론바이오,KOSDAQ,제약,258179760720
048550,SM C&C,KOSDAQ,방송서비스,274800313900
048770,TPC,KOSDAQ,기계·장비,57847096835
048830,엔피케이,KOSDAQ,화학,36006103929
048870,시너지이노베이션,KOSDAQ,의료·정밀기기,204289609680
048910,대원미디어,KOSDAQ,유통,213213134700
049070,인탑스,KOSDAQ,IT부품,604580000000
049080,기가레인,KOSDAQ,반도체,146423773575
049120,파인디앤씨,KOSDAQ,IT부품,45303026272
049180,셀루메드,KOSDAQ,제약,184488364750
049430,코메론,KOSDAQ,의료·정밀기기,85322640000
049470,SGA,KOSDAQ,소프트웨어,41733334541
049480,오픈베이스,KOSDAQ,컴퓨터서비스,93638701340
049520,유아이엘,KOSDAQ,IT부품,92694902680
049550,잉크테크,KOSDAQ,화학,97737290845
049630,재영솔루텍,KOSDAQ,IT부품,58554158784
049720,고려신용정보,KOSDAQ,기타서비스,143858000000
049770,동원F&B,KOSPI,음식료품,608776811000
049800,우진플라임,KOSPI,기계,69700000000
049830,승일,KOSDAQ,금속,67698516480
049950,미래컴퍼니,KOSDAQ,기계·장비,291871960400
049960,쎌바이오텍,KOSDAQ,제약,131506000000
050090,비케이홀딩스,KOSDAQ,IT부품,29459470415
050110,캠시스,KOSDAQ,IT부품,126239241780
050120,ES큐브,KOSDAQ,유통,63479922480
050760,에스폴리텍,KOSDAQ,화학,42960203140
050860,아세아텍,KOSDAQ,기계·장비,63450000000
050890,쏠리드,KOSDAQ,통신장비,342228967600
050960,수산아이앤티,KOSDAQ,출판·매체복제,73923450000
051160,지어소프트,KOSDAQ,소프트웨어,108011521400
051360,토비스,KOSDAQ,정보기기,208660807180
051370,인터플렉스,KOSDAQ,IT부품,284595158400
051380,피씨디렉트,KOSDAQ,유통,60209782600
051390,YW,KOSDAQ,유통,45137587800
051490,나라엠앤디,KOSDAQ,기계·장비,116724000000
051500,CJ프레시웨이,KOSDAQ,유통,345463152600
051600,한전KPS,KOSPI,건설업,1536750000000
051630,진양화학,KOSPI,화학,51982000000
051780,큐로홀딩스,KOSDAQ,유통,54372610650
051900,LG생활건강,KOSPI,화학,8324499001000
051905,LG생활건강우,KOSPI,화학,496578340500
051910,LG화학,KOSPI,화학,50897079303000
051915,LG화학우,KOSPI,화학,2914055200000
051980,중앙디앤엠,KOSDAQ,화학,346003137720
052020,에스티큐브,KOSDAQ,IT부품,911223684690
052220,iMBC,KOSDAQ,디지털컨텐츠,80040000000
052260,현대바이오랜드,KOSDAQ,화학,179100000000
052300,초록뱀컴퍼니,KOSDAQ,유통,50901463470
052330,코텍,KOSDAQ,정보기기,142039914240
052400,코나아이,KOSDAQ,소프트웨어,253499983100
052420,오성첨단소재,KOSDAQ,IT부품,119828439036
052460,아이크래프트,KOSDAQ,컴퓨터서비스,61353331200
052600,한네트,KOSDAQ,통신서비스,66838186000
052670,제일바이오,KOSDAQ,제약,60588453120
052690,한전기술,KOSPI,서비스업,2595138000000
052710,아모텍,KOSDAQ,IT부품,184588826670
052770,아이톡시,KOSDAQ,유통,43238700674
052790,액토즈소프트,KOSDAQ,디지털컨텐츠,77614870300
052860,아이앤씨,KOSDAQ,반도체,49837362660
052900,KX하이텍,KOSDAQ,반도체,83047028119
053030,바이넥스,KOSDAQ,제약,344607370800
053050,지에스이,KOSDAQ,전기·가스·수도,118001194195
053060,세동,KOSDAQ,운송장비·부품,36169918780
053080,원방테크,KOSDAQ,기계·장비,129738073860
053160,프리엠스,KOSDAQ,일반전기전자,54420000000
053210,스카이라이프,KOSPI,서비스업,324232929480
053260,금강철강,KOSDAQ,금속,123552000000
053270,구영테크,KOSDAQ,운송장비·부품,95647032810
053280,예스24,KOSDAQ,인터넷,139000000000
053290,NE능률,KOSDAQ,출판·매체복제,79574168205
053300,한국정보인증,KOSDAQ,소프트웨어,223085607540
053350,이니텍,KOSDAQ,소프트웨어,77481436140
